"REF_DATE","GEO","DGUID","Airports","Class of operation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-09","Canada","2021A000011124","Resolute Bay, Nunavut","Total, itinerant and local movements","Number","223","units","0","v1374990356","1.138.1","270","","","","0"
"2019-09","Canada","2021A000011124","Resolute Bay, Nunavut","Itinerant movements","Number","223","units","0","v1374990357","1.138.2","270","","","","0"
"2019-09","Canada","2021A000011124","Resolute Bay, Nunavut","Local movements","Number","223","units","0","v1374990358","1.138.3","","..","","","0"
"2019-09","Canada","2021A000011124","Resolute Bay, Nunavut","Civil local movements","Number","223","units","0","v1374990359","1.138.4","","..","","","0"
"2019-09","Canada","2021A000011124","Resolute Bay, Nunavut","Military local movements","Number","223","units","0","v1374990360","1.138.5","","..","","","0"
"2019-09","Canada","2021A000011124","Rimouski, Quebec","Total, itinerant and local movements","Number","223","units","0","v1374990361","1.139.1","320","","","","0"
"2019-09","Canada","2021A000011124","Rimouski, Quebec","Itinerant movements","Number","223","units","0","v1374990362","1.139.2","296","","","","0"
"2019-09","Canada","2021A000011124","Rimouski, Quebec","Local movements","Number","223","units","0","v1374990363","1.139.3","24","","","","0"
"2019-09","Canada","2021A000011124","Rimouski, Quebec","Civil local movements","Number","223","units","0","v1374990364","1.139.4","24","","","","0"
"2019-09","Canada","2021A000011124","Rimouski, Quebec","Military local movements","Number","223","units","0","v1374990365","1.139.5","","..","","","0"
"2019-09","Canada","2021A000011124","Roberval, Quebec","Total, itinerant and local movements","Number","223","units","0","v1374990546","1.4987.1","652","","","","0"
"2019-09","Canada","2021A000011124","Roberval, Quebec","Itinerant movements","Number","223","units","0","v1374990547","1.4987.2","488","","","","0"
"2019-09","Canada","2021A000011124","Roberval, Quebec","Local movements","Number","223","units","0","v1374990548","1.4987.3","164","","","","0"
"2019-09","Canada","2021A000011124","Roberval, Quebec","Civil local movements","Number","223","units","0","v1374990549","1.4987.4","164","","","","0"
"2019-09","Canada","2021A000011124","Roberval, Quebec","Military local movements","Number","223","units","0","v1374990550","1.4987.5","","..","","","0"
"2019-09","Canada","2021A000011124","Sandspit, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1374990336","1.130.1","269","","","","0"
"2019-09","Canada","2021A000011124","Sandspit, British Columbia","Itinerant movements","Number","223","units","0","v1374990337","1.130.2","267","","","","0"
"2019-09","Canada","2021A000011124","Sandspit, British Columbia","Local movements","Number","223","units","0","v1374990338","1.130.3","2","","","","0"
"2019-09","Canada","2021A000011124","Sandspit, British Columbia","Civil local movements","Number","223","units","0","v1374990339","1.130.4","2","","","","0"
"2019-09","Canada","2021A000011124","Sandspit, British Columbia","Military local movements","Number","223","units","0","v1374990340","1.130.5","","..","","","0"
"2019-09","Canada","2021A000011124","St. Anthony, Newfoundland and Labrador","Total, itinerant and local movements","Number","223","units","0","v1374990551","1.4990.1","255","","","","0"
"2019-09","Canada","2021A000011124","St. Anthony, Newfoundland and Labrador","Itinerant movements","Number","223","units","0","v1374990552","1.4990.2","255","","","","0"
"2019-09","Canada","2021A000011124","St. Anthony, Newfoundland and Labrador","Local movements","Number","223","units","0","v1374990553","1.4990.3","","..","","","0"
"2019-09","Canada","2021A000011124","St. Anthony, Newfoundland and Labrador","Civil local movements","Number","223","units","0","v1374990554","1.4990.4","","..","","","0"
"2019-09","Canada","2021A000011124","St. Anthony, Newfoundland and Labrador","Military local movements","Number","223","units","0","v1374990555","1.4990.5","","..","","","0"
"2019-09","Canada","2021A000011124","St. Theresa Point, Manitoba","Total, itinerant and local movements","Number","223","units","0","v1374990621","1.5556.1","732","","","","0"
"2019-09","Canada","2021A000011124","St. Theresa Point, Manitoba","Itinerant movements","Number","223","units","0","v1374990622","1.5556.2","720","","","","0"
"2019-09","Canada","2021A000011124","St. Theresa Point, Manitoba","Local movements","Number","223","units","0","v1374990623","1.5556.3","12","","","","0"
"2019-09","Canada","2021A000011124","St. Theresa Point, Manitoba","Civil local movements","Number","223","units","0","v1374990624","1.5556.4","12","","","","0"
"2019-09","Canada","2021A000011124","St. Theresa Point, Manitoba","Military local movements","Number","223","units","0","v1374990625","1.5556.5","","..","","","0"
"2019-09","Canada","2021A000011124","Stephenville, Newfoundland and Labrador","Total, itinerant and local movements","Number","223","units","0","v1331262095","1.118.1","104","","","","0"
"2019-09","Canada","2021A000011124","Stephenville, Newfoundland and Labrador","Itinerant movements","Number","223","units","0","v1331262096","1.118.2","104","","","","0"
"2019-09","Canada","2021A000011124","Stephenville, Newfoundland and Labrador","Local movements","Number","223","units","0","v1331262097","1.118.3","","..","","","0"
"2019-09","Canada","2021A000011124","Stephenville, Newfoundland and Labrador","Civil local movements","Number","223","units","0","v1331262098","1.118.4","","..","","","0"
"2019-09","Canada","2021A000011124","Stephenville, Newfoundland and Labrador","Military local movements","Number","223","units","0","v1331262099","1.118.5","","..","","","0"
"2019-09","Canada","2021A000011124","Stony Rapids, Saskatchewan","Total, itinerant and local movements","Number","223","units","0","v1374990466","1.174.1","571","","","","0"
"2019-09","Canada","2021A000011124","Stony Rapids, Saskatchewan","Itinerant movements","Number","223","units","0","v1374990467","1.174.2","569","","","","0"
"2019-09","Canada","2021A000011124","Stony Rapids, Saskatchewan","Local movements","Number","223","units","0","v1374990468","1.174.3","2","","","","0"
"2019-09","Canada","2021A000011124","Stony Rapids, Saskatchewan","Civil local movements","Number","223","units","0","v1374990469","1.174.4","2","","","","0"
"2019-09","Canada","2021A000011124","Stony Rapids, Saskatchewan","Military local movements","Number","223","units","0","v1374990470","1.174.5","","..","","","0"
"2019-09","Canada","2021A000011124","Sydney, Nova Scotia","Total, itinerant and local movements","Number","223","units","0","v1374990496","1.181.1","599","","","","0"
"2019-09","Canada","2021A000011124","Sydney, Nova Scotia","Itinerant movements","Number","223","units","0","v1374990497","1.181.2","525","","","","0"
"2019-09","Canada","2021A000011124","Sydney, Nova Scotia","Local movements","Number","223","units","0","v1374990498","1.181.3","74","","","","0"
"2019-09","Canada","2021A000011124","Sydney, Nova Scotia","Civil local movements","Number","223","units","0","v1374990499","1.181.4","72","","","","0"
"2019-09","Canada","2021A000011124","Sydney, Nova Scotia","Military local movements","Number","223","units","0","v1374990500","1.181.5","2","","","","0"
"2019-09","Canada","2021A000011124","The Pas, Manitoba","Total, itinerant and local movements","Number","223","units","0","v1374990471","1.175.1","264","","","","0"
"2019-09","Canada","2021A000011124","The Pas, Manitoba","Itinerant movements","Number","223","units","0","v1374990472","1.175.2","220","","","","0"
"2019-09","Canada","2021A000011124","The Pas, Manitoba","Local movements","Number","223","units","0","v1374990473","1.175.3","44","","","","0"
"2019-09","Canada","2021A000011124","The Pas, Manitoba","Civil local movements","Number","223","units","0","v1374990474","1.175.4","44","","","","0"
"2019-09","Canada","2021A000011124","The Pas, Manitoba","Military local movements","Number","223","units","0","v1374990475","1.175.5","","..","","","0"
"2019-09","Canada","2021A000011124","Tofino, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1374990571","1.5002.1","457","","","","0"
"2019-09","Canada","2021A000011124","Tofino, British Columbia","Itinerant movements","Number","223","units","0","v1374990572","1.5002.2","429","","","","0"
"2019-09","Canada","2021A000011124","Tofino, British Columbia","Local movements","Number","223","units","0","v1374990573","1.5002.3","28","","","","0"
"2019-09","Canada","2021A000011124","Tofino, British Columbia","Civil local movements","Number","223","units","0","v1374990574","1.5002.4","28","","","","0"
"2019-09","Canada","2021A000011124","Tofino, British Columbia","Military local movements","Number","223","units","0","v1374990575","1.5002.5","","..","","","0"
"2019-09","Canada","2021A000011124","Yorkton Municipal, Saskatchewan","Total, itinerant and local movements","Number","223","units","0","v1374990461","1.172.1","1003","","","","0"
"2019-09","Canada","2021A000011124","Yorkton Municipal, Saskatchewan","Itinerant movements","Number","223","units","0","v1374990462","1.172.2","791","","","","0"
"2019-09","Canada","2021A000011124","Yorkton Municipal, Saskatchewan","Local movements","Number","223","units","0","v1374990463","1.172.3","212","","","","0"
"2019-09","Canada","2021A000011124","Yorkton Municipal, Saskatchewan","Civil local movements","Number","223","units","0","v1374990464","1.172.4","210","","","","0"
"2019-09","Canada","2021A000011124","Yorkton Municipal, Saskatchewan","Military local movements","Number","223","units","0","v1374990465","1.172.5","2","","","","0"
"2019-10","Canada","2021A000011124","Total, all airports","Total, itinerant and local movements","Number","223","units","0","v1374990321","1.100001.1","539160","","","","0"
"2019-10","Canada","2021A000011124","Total, all airports","Itinerant movements","Number","223","units","0","v1374990322","1.100001.2","373177","","","","0"
"2019-10","Canada","2021A000011124","Total, all airports","Local movements","Number","223","units","0","v1374990323","1.100001.3","165983","","","","0"
"2019-10","Canada","2021A000011124","Total, all airports","Civil local movements","Number","223","units","0","v1374990324","1.100001.4","165635","","","","0"
"2019-10","Canada","2021A000011124","Total, all airports","Military local movements","Number","223","units","0","v1374990325","1.100001.5","348","","","","0"
"2019-10","Canada","2021A000011124","Total, NAV CANADA towers and flight service stations","Total, itinerant and local movements","Number","223","units","0","v1374990326","1.100002.1","517071","","","","0"
"2019-10","Canada","2021A000011124","Total, NAV CANADA towers and flight service stations","Itinerant movements","Number","223","units","0","v1374990327","1.100002.2","352808","","","","0"
"2019-10","Canada","2021A000011124","Total, NAV CANADA towers and flight service stations","Local movements","Number","223","units","0","v1374990328","1.100002.3","164263","","","","0"
"2019-10","Canada","2021A000011124","Total, NAV CANADA towers and flight service stations","Civil local movements","Number","223","units","0","v1374990329","1.100002.4","163937","","","","0"
"2019-10","Canada","2021A000011124","Total, NAV CANADA towers and flight service stations","Military local movements","Number","223","units","0","v1374990330","1.100002.5","326","","","","0"
"2019-10","Canada","2021A000011124","Abbotsford, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1331261790","1.1.1","17466","","","","0"
"2019-10","Canada","2021A000011124","Abbotsford, British Columbia","Itinerant movements","Number","223","units","0","v1331261791","1.1.2","6282","","","","0"
"2019-10","Canada","2021A000011124","Abbotsford, British Columbia","Local movements","Number","223","units","0","v1331261792","1.1.3","11184","","","","0"
"2019-10","Canada","2021A000011124","Abbotsford, British Columbia","Civil local movements","Number","223","units","0","v1331261793","1.1.4","11174","","","","0"
"2019-10","Canada","2021A000011124","Abbotsford, British Columbia","Military local movements","Number","223","units","0","v1331261794","1.1.5","10","","","","0"
"2019-10","Canada","2021A000011124","Boundary Bay, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1374990591","1.5069.1","17581","","","","0"
"2019-10","Canada","2021A000011124","Boundary Bay, British Columbia","Itinerant movements","Number","223","units","0","v1374990592","1.5069.2","7091","","","","0"
"2019-10","Canada","2021A000011124","Boundary Bay, British Columbia","Local movements","Number","223","units","0","v1374990593","1.5069.3","10490","","","","0"
"2019-10","Canada","2021A000011124","Boundary Bay, British Columbia","Civil local movements","Number","223","units","0","v1374990594","1.5069.4","10490","","","","0"
"2019-10","Canada","2021A000011124","Boundary Bay, British Columbia","Military local movements","Number","223","units","0","v1374990595","1.5069.5","","..","","","0"
"2019-10","Canada","2021A000011124","Brandon Municipal, Manitoba","Total, itinerant and local movements","Number","223","units","0","v1331261805","1.11.1","1453","","","","0"
"2019-10","Canada","2021A000011124","Brandon Municipal, Manitoba","Itinerant movements","Number","223","units","0","v1331261806","1.11.2","821","","","","0"
"2019-10","Canada","2021A000011124","Brandon Municipal, Manitoba","Local movements","Number","223","units","0","v1331261807","1.11.3","632","","","","0"
"2019-10","Canada","2021A000011124","Brandon Municipal, Manitoba","Civil local movements","Number","223","units","0","v1331261808","1.11.4","632","","","","0"
"2019-10","Canada","2021A000011124","Brandon Municipal, Manitoba","Military local movements","Number","223","units","0","v1331261809","1.11.5","","..","","","0"
"2019-10","Canada","2021A000011124","Calgary International, Alberta","Total, itinerant and local movements","Number","223","units","0","v1331261810","1.13.1","20307","","","","0"
"2019-10","Canada","2021A000011124","Calgary International, Alberta","Itinerant movements","Number","223","units","0","v1331261811","1.13.2","20263","","","","0"
"2019-10","Canada","2021A000011124","Calgary International, Alberta","Local movements","Number","223","units","0","v1331261812","1.13.3","44","","","","0"
"2019-10","Canada","2021A000011124","Calgary International, Alberta","Civil local movements","Number","223","units","0","v1331261813","1.13.4","44","","","","0"
"2019-10","Canada","2021A000011124","Calgary International, Alberta","Military local movements","Number","223","units","0","v1331261814","1.13.5","","..","","","0"
"2019-10","Canada","2021A000011124","Calgary/Springbank, Alberta","Total, itinerant and local movements","Number","223","units","0","v1374990586","1.5055.1","14457","","","","0"
"2019-10","Canada","2021A000011124","Calgary/Springbank, Alberta","Itinerant movements","Number","223","units","0","v1374990587","1.5055.2","5995","","","","0"
"2019-10","Canada","2021A000011124","Calgary/Springbank, Alberta","Local movements","Number","223","units","0","v1374990588","1.5055.3","8462","","","","0"
"2019-10","Canada","2021A000011124","Calgary/Springbank, Alberta","Civil local movements","Number","223","units","0","v1374990589","1.5055.4","8462","","","","0"
"2019-10","Canada","2021A000011124","Calgary/Springbank, Alberta","Military local movements","Number","223","units","0","v1374990590","1.5055.5","","..","","","0"
"2019-10","Canada","2021A000011124","Campbell River, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1331262080","1.105.1","2728","","","","0"
"2019-10","Canada","2021A000011124","Campbell River, British Columbia","Itinerant movements","Number","223","units","0","v1331262081","1.105.2","1159","","","","0"
"2019-10","Canada","2021A000011124","Campbell River, British Columbia","Local movements","Number","223","units","0","v1331262082","1.105.3","1569","","","","0"
"2019-10","Canada","2021A000011124","Campbell River, British Columbia","Civil local movements","Number","223","units","0","v1331262083","1.105.4","1569","","","","0"
"2019-10","Canada","2021A000011124","Campbell River, British Columbia","Military local movements","Number","223","units","0","v1331262084","1.105.5","","..","","","0"
"2019-10","Canada","2021A000011124","Castlegar, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1331261945","1.60.1","815","","","","0"
"2019-10","Canada","2021A000011124","Castlegar, British Columbia","Itinerant movements","Number","223","units","0","v1331261946","1.60.2","374","","","","0"
"2019-10","Canada","2021A000011124","Castlegar, British Columbia","Local movements","Number","223","units","0","v1331261947","1.60.3","441","","","","0"
"2019-10","Canada","2021A000011124","Castlegar, British Columbia","Civil local movements","Number","223","units","0","v1331261948","1.60.4","441","","","","0"
"2019-10","Canada","2021A000011124","Castlegar, British Columbia","Military local movements","Number","223","units","0","v1331261949","1.60.5","","..","","","0"
"2019-10","Canada","2021A000011124","Charlottetown, Prince Edward Island","Total, itinerant and local movements","Number","223","units","0","v1331261950","1.63.1","1311","","","","0"
"2019-10","Canada","2021A000011124","Charlottetown, Prince Edward Island","Itinerant movements","Number","223","units","0","v1331261951","1.63.2","855","","","","0"
"2019-10","Canada","2021A000011124","Charlottetown, Prince Edward Island","Local movements","Number","223","units","0","v1331261952","1.63.3","456","","","","0"
"2019-10","Canada","2021A000011124","Charlottetown, Prince Edward Island","Civil local movements","Number","223","units","0","v1331261953","1.63.4","444","","","","0"
"2019-10","Canada","2021A000011124","Charlottetown, Prince Edward Island","Military local movements","Number","223","units","0","v1331261954","1.63.5","12","","","","0"
"2019-10","Canada","2021A000011124","Chicoutimi/St-Honoré, Quebec","Total, itinerant and local movements","Number","223","units","0","v1374990561","1.4992.1","12027","","","","0"
"2019-10","Canada","2021A000011124","Chicoutimi/St-Honoré, Quebec","Itinerant movements","Number","223","units","0","v1374990562","1.4992.2","3059","","","","0"
"2019-10","Canada","2021A000011124","Chicoutimi/St-Honoré, Quebec","Local movements","Number","223","units","0","v1374990563","1.4992.3","8968","","","","0"
"2019-10","Canada","2021A000011124","Chicoutimi/St-Honoré, Quebec","Civil local movements","Number","223","units","0","v1374990564","1.4992.4","8968","","","","0"
"2019-10","Canada","2021A000011124","Chicoutimi/St-Honoré, Quebec","Military local movements","Number","223","units","0","v1374990565","1.4992.5","","..","","","0"
"2019-10","Canada","2021A000011124","Churchill, Manitoba","Total, itinerant and local movements","Number","223","units","0","v1331261940","1.56.1","689","","","","0"
"2019-10","Canada","2021A000011124","Churchill, Manitoba","Itinerant movements","Number","223","units","0","v1331261941","1.56.2","685","","","","0"
"2019-10","Canada","2021A000011124","Churchill, Manitoba","Local movements","Number","223","units","0","v1331261942","1.56.3","4","","","","0"
"2019-10","Canada","2021A000011124","Churchill, Manitoba","Civil local movements","Number","223","units","0","v1331261943","1.56.4","4","","","","0"
"2019-10","Canada","2021A000011124","Churchill, Manitoba","Military local movements","Number","223","units","0","v1331261944","1.56.5","","..","","","0"
"2019-10","Canada","2021A000011124","Cranbrook, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1331261960","1.68.1","1555","","","","0"
"2019-10","Canada","2021A000011124","Cranbrook, British Columbia","Itinerant movements","Number","223","units","0","v1331261961","1.68.2","921","","","","0"
"2019-10","Canada","2021A000011124","Cranbrook, British Columbia","Local movements","Number","223","units","0","v1331261962","1.68.3","634","","","","0"
"2019-10","Canada","2021A000011124","Cranbrook, British Columbia","Civil local movements","Number","223","units","0","v1331261963","1.68.4","628","","","","0"
"2019-10","Canada","2021A000011124","Cranbrook, British Columbia","Military local movements","Number","223","units","0","v1331261964","1.68.5","6","","","","0"
"2019-10","Canada","2021A000011124","Deer Lake, Newfoundland and Labrador","Total, itinerant and local movements","Number","223","units","0","v1331261975","1.72.1","1547","","","","0"
"2019-10","Canada","2021A000011124","Deer Lake, Newfoundland and Labrador","Itinerant movements","Number","223","units","0","v1331261976","1.72.2","1459","","","","0"
"2019-10","Canada","2021A000011124","Deer Lake, Newfoundland and Labrador","Local movements","Number","223","units","0","v1331261977","1.72.3","88","","","","0"
"2019-10","Canada","2021A000011124","Deer Lake, Newfoundland and Labrador","Civil local movements","Number","223","units","0","v1331261978","1.72.4","88","","","","0"
"2019-10","Canada","2021A000011124","Deer Lake, Newfoundland and Labrador","Military local movements","Number","223","units","0","v1331261979","1.72.5","","..","","","0"
"2019-10","Canada","2021A000011124","Edmonton International, Alberta","Total, itinerant and local movements","Number","223","units","0","v1331261930","1.52.1","11048","","","","0"
"2019-10","Canada","2021A000011124","Edmonton International, Alberta","Itinerant movements","Number","223","units","0","v1331261931","1.52.2","10994","","","","0"
"2019-10","Canada","2021A000011124","Edmonton International, Alberta","Local movements","Number","223","units","0","v1331261932","1.52.3","54","","","","0"
"2019-10","Canada","2021A000011124","Edmonton International, Alberta","Civil local movements","Number","223","units","0","v1331261933","1.52.4","50","","","","0"
"2019-10","Canada","2021A000011124","Edmonton International, Alberta","Military local movements","Number","223","units","0","v1331261934","1.52.5","4","","","","0"
"2019-10","Canada","2021A000011124","Edmonton/Villeneuve, Alberta","Total, itinerant and local movements","Number","223","units","0","v1374990576","1.5011.1","7971","","","","0"
"2019-10","Canada","2021A000011124","Edmonton/Villeneuve, Alberta","Itinerant movements","Number","223","units","0","v1374990577","1.5011.2","3183","","","","0"
"2019-10","Canada","2021A000011124","Edmonton/Villeneuve, Alberta","Local movements","Number","223","units","0","v1374990578","1.5011.3","4788","","","","0"
"2019-10","Canada","2021A000011124","Edmonton/Villeneuve, Alberta","Civil local movements","Number","223","units","0","v1374990579","1.5011.4","4788","","","","0"
"2019-10","Canada","2021A000011124","Edmonton/Villeneuve, Alberta","Military local movements","Number","223","units","0","v1374990580","1.5011.5","","..","","","0"
"2019-10","Canada","2021A000011124","Fort McMurray, Alberta","Total, itinerant and local movements","Number","223","units","0","v1331261905","1.43.1","3630","","","","0"
"2019-10","Canada","2021A000011124","Fort McMurray, Alberta","Itinerant movements","Number","223","units","0","v1331261906","1.43.2","3310","","","","0"
"2019-10","Canada","2021A000011124","Fort McMurray, Alberta","Local movements","Number","223","units","0","v1331261907","1.43.3","320","","","","0"
"2019-10","Canada","2021A000011124","Fort McMurray, Alberta","Civil local movements","Number","223","units","0","v1331261908","1.43.4","308","","","","0"
"2019-10","Canada","2021A000011124","Fort McMurray, Alberta","Military local movements","Number","223","units","0","v1331261909","1.43.5","12","","","","0"
"2019-10","Canada","2021A000011124","Fort Nelson, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1331261910","1.45.1","598","","","","0"
"2019-10","Canada","2021A000011124","Fort Nelson, British Columbia","Itinerant movements","Number","223","units","0","v1331261911","1.45.2","506","","","","0"
"2019-10","Canada","2021A000011124","Fort Nelson, British Columbia","Local movements","Number","223","units","0","v1331261912","1.45.3","92","","","","0"
"2019-10","Canada","2021A000011124","Fort Nelson, British Columbia","Civil local movements","Number","223","units","0","v1331261913","1.45.4","92","","","","0"
"2019-10","Canada","2021A000011124","Fort Nelson, British Columbia","Military local movements","Number","223","units","0","v1331261914","1.45.5","","..","","","0"
"2019-10","Canada","2021A000011124","Fort St. John, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1331261885","1.36.1","1710","","","","0"
"2019-10","Canada","2021A000011124","Fort St. John, British Columbia","Itinerant movements","Number","223","units","0","v1331261886","1.36.2","1576","","","","0"
"2019-10","Canada","2021A000011124","Fort St. John, British Columbia","Local movements","Number","223","units","0","v1331261887","1.36.3","134","","","","0"
"2019-10","Canada","2021A000011124","Fort St. John, British Columbia","Civil local movements","Number","223","units","0","v1331261888","1.36.4","134","","","","0"
"2019-10","Canada","2021A000011124","Fort St. John, British Columbia","Military local movements","Number","223","units","0","v1331261889","1.36.5","","..","","","0"
"2019-10","Canada","2021A000011124","Fredericton International, New Brunswick","Total, itinerant and local movements","Number","223","units","0","v1331261890","1.37.1","11337","","","","0"
"2019-10","Canada","2021A000011124","Fredericton International, New Brunswick","Itinerant movements","Number","223","units","0","v1331261891","1.37.2","5303","","","","0"
"2019-10","Canada","2021A000011124","Fredericton International, New Brunswick","Local movements","Number","223","units","0","v1331261892","1.37.3","6034","","","","0"
"2019-10","Canada","2021A000011124","Fredericton International, New Brunswick","Civil local movements","Number","223","units","0","v1331261893","1.37.4","6034","","","","0"
"2019-10","Canada","2021A000011124","Fredericton International, New Brunswick","Military local movements","Number","223","units","0","v1331261894","1.37.5","","..","","","0"
"2019-10","Canada","2021A000011124","Gander International, Newfoundland and Labrador","Total, itinerant and local movements","Number","223","units","0","v1331261865","1.27.1","3530","","","","0"
"2019-10","Canada","2021A000011124","Gander International, Newfoundland and Labrador","Itinerant movements","Number","223","units","0","v1331261866","1.27.2","2260","","","","0"
"2019-10","Canada","2021A000011124","Gander International, Newfoundland and Labrador","Local movements","Number","223","units","0","v1331261867","1.27.3","1270","","","","0"
"2019-10","Canada","2021A000011124","Gander International, Newfoundland and Labrador","Civil local movements","Number","223","units","0","v1331261868","1.27.4","1248","","","","0"
"2019-10","Canada","2021A000011124","Gander International, Newfoundland and Labrador","Military local movements","Number","223","units","0","v1331261869","1.27.5","22","","","","0"
"2019-10","Canada","2021A000011124","Grande Prairie, Alberta","Total, itinerant and local movements","Number","223","units","0","v1331261860","1.25.1","3784","","","","0"
"2019-10","Canada","2021A000011124","Grande Prairie, Alberta","Itinerant movements","Number","223","units","0","v1331261861","1.25.2","2414","","","","0"
"2019-10","Canada","2021A000011124","Grande Prairie, Alberta","Local movements","Number","223","units","0","v1331261862","1.25.3","1370","","","","0"
"2019-10","Canada","2021A000011124","Grande Prairie, Alberta","Civil local movements","Number","223","units","0","v1331261863","1.25.4","1370","","","","0"
"2019-10","Canada","2021A000011124","Grande Prairie, Alberta","Military local movements","Number","223","units","0","v1331261864","1.25.5","","..","","","0"
"2019-10","Canada","2021A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Total, itinerant and local movements","Number","223","units","0","v1331261840","1.21.1","7148","","","","0"
"2019-10","Canada","2021A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Itinerant movements","Number","223","units","0","v1331261841","1.21.2","6482","","","","0"
"2019-10","Canada","2021A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Local movements","Number","223","units","0","v1331261842","1.21.3","666","","","","0"
"2019-10","Canada","2021A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Civil local movements","Number","223","units","0","v1331261843","1.21.4","648","","","","0"
"2019-10","Canada","2021A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Military local movements","Number","223","units","0","v1331261844","1.21.5","18","","","","0"
"2019-10","Canada","2021A000011124","Hamilton, Ontario","Total, itinerant and local movements","Number","223","units","0","v1331261850","1.23.1","3337","","","","0"
"2019-10","Canada","2021A000011124","Hamilton, Ontario","Itinerant movements","Number","223","units","0","v1331261851","1.23.2","2497","","","","0"
"2019-10","Canada","2021A000011124","Hamilton, Ontario","Local movements","Number","223","units","0","v1331261852","1.23.3","840","","","","0"
"2019-10","Canada","2021A000011124","Hamilton, Ontario","Civil local movements","Number","223","units","0","v1331261853","1.23.4","836","","","","0"
"2019-10","Canada","2021A000011124","Hamilton, Ontario","Military local movements","Number","223","units","0","v1331261854","1.23.5","4","","","","0"
"2019-10","Canada","2021A000011124","High Level, Alberta","Total, itinerant and local movements","Number","223","units","0","v1331261920","1.48.1","899","","","","0"
"2019-10","Canada","2021A000011124","High Level, Alberta","Itinerant movements","Number","223","units","0","v1331261921","1.48.2","889","","","","0"
"2019-10","Canada","2021A000011124","High Level, Alberta","Local movements","Number","223","units","0","v1331261922","1.48.3","10","","","","0"
"2019-10","Canada","2021A000011124","High Level, Alberta","Civil local movements","Number","223","units","0","v1331261923","1.48.4","10","","","","0"
"2019-10","Canada","2021A000011124","High Level, Alberta","Military local movements","Number","223","units","0","v1331261924","1.48.5","","..","","","0"
"2019-10","Canada","2021A000011124","Îles-de-la-Madeleine, Quebec","Total, itinerant and local movements","Number","223","units","0","v1331261815","1.15.1","441","","","","0"
"2019-10","Canada","2021A000011124","Îles-de-la-Madeleine, Quebec","Itinerant movements","Number","223","units","0","v1331261816","1.15.2","407","","","","0"
"2019-10","Canada","2021A000011124","Îles-de-la-Madeleine, Quebec","Local movements","Number","223","units","0","v1331261817","1.15.3","34","","","","0"
"2019-10","Canada","2021A000011124","Îles-de-la-Madeleine, Quebec","Civil local movements","Number","223","units","0","v1331261818","1.15.4","32","","","","0"
"2019-10","Canada","2021A000011124","Îles-de-la-Madeleine, Quebec","Military local movements","Number","223","units","0","v1331261819","1.15.5","2","","","","0"
"2019-10","Canada","2021A000011124","Inuvik/Mike Zubko, Northwest Territories","Total, itinerant and local movements","Number","223","units","0","v1331261820","1.17.1","938","","","","0"
"2019-10","Canada","2021A000011124","Inuvik/Mike Zubko, Northwest Territories","Itinerant movements","Number","223","units","0","v1331261821","1.17.2","892","","","","0"
"2019-10","Canada","2021A000011124","Inuvik/Mike Zubko, Northwest Territories","Local movements","Number","223","units","0","v1331261822","1.17.3","46","","","","0"
"2019-10","Canada","2021A000011124","Inuvik/Mike Zubko, Northwest Territories","Civil local movements","Number","223","units","0","v1331261823","1.17.4","46","","","","0"
"2019-10","Canada","2021A000011124","Inuvik/Mike Zubko, Northwest Territories","Military local movements","Number","223","units","0","v1331261824","1.17.5","","..","","","0"
"2019-10","Canada","2021A000011124","Iqaluit, Nunavut","Total, itinerant and local movements","Number","223","units","0","v1331261895","1.38.1","1714","","","","0"
"2019-10","Canada","2021A000011124","Iqaluit, Nunavut","Itinerant movements","Number","223","units","0","v1331261896","1.38.2","1680","","","","0"
"2019-10","Canada","2021A000011124","Iqaluit, Nunavut","Local movements","Number","223","units","0","v1331261897","1.38.3","34","","","","0"
"2019-10","Canada","2021A000011124","Iqaluit, Nunavut","Civil local movements","Number","223","units","0","v1331261898","1.38.4","34","","","","0"
"2019-10","Canada","2021A000011124","Iqaluit, Nunavut","Military local movements","Number","223","units","0","v1331261899","1.38.5","","..","","","0"
"2019-10","Canada","2021A000011124","Kamloops, British Columbia","Total, itinerant and local movements","Number","223","units","0","v1331262085","1.113.1","2797","","","","0"
"2019-10","Canada","2021A000011124","Kamloops, British Columbia","Itinerant movements","Number","223","units","0","v1331262086","1.113.2","1893","","","","0"
